1000;25;10;
0.0;0.11459695;0.28771242;0.09163399;0.41263616;0.0;0.0;0.023137255;0.6854902;0.29978213;0.0;0.12248366;0.0;0.0;0.0;0.023529412;0.6052288;0.0;0.0;0.0;0.109477125;0.5030501;0.14457516;0.0;0.005991285;5;
0.0;0.22941177;0.099084966;0.1351634;0.2912854;0.0;0.0;0.34888887;0.49490196;0.28834423;0.0;0.0;0.0;0.0;0.0;0.13084967;0.4291503;0.16;0.0;0.0;0.10348584;0.6425926;0.30300653;0.26509804;0.0;0;
0.0;0.23681918;0.5147712;0.0073202616;0.0;0.0;0.029302832;0.11529412;0.32941177;0.018409586;0.0;0.25124183;0.08972549;0.014745098;0.26222223;0.0;0.0;0.32658824;0.0;0.0;0.03681917;0.052287582;0.363268;0.0;0.0;4;
0.0;0.1540305;0.45882353;0.6005229;0.18333334;0.0;0.0;0.0;0.0040522874;0.16416122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07570806;0.49335513;0.20928104;0.0062745097;0.0;1;
0.0;0.20119825;0.60784316;0.22026144;0.0;0.0;0.0;0.0;0.19673203;0.19302832;0.0;0.0;0.0;0.0;0.2069281;0.0;0.36235294;0.22211765;0.0;0.005490196;0.0;0.42864925;0.5143791;0.0;0.0;9;
0.0;0.16960785;0.6900654;0.5529412;0.18529412;0.0;0.0;0.050849672;0.3785621;0.003921569;0.0;0.0;0.0;0.2538039;0.0;0.0049673202;0.48117647;0.0;0.0;0.0;0.024945533;0.49183005;0.2895425;0.44810456;0.001416122;2;
0.0;0.0;0.36745098;0.28732026;0.0;0.0;0.0;0.0;0.37333333;0.19074073;0.023137255;0.0;0.0;0.0;0.112810455;0.17124183;0.27686274;0.0;0.0;0.0;0.0;0.31688452;0.19856209;0.0;0.0;1;
0.0;0.374183;0.88535947;0.086405225;0.41699347;0.0;0.0;0.0475817;0.50313723;0.47320262;0.0049673202;0.047058824;0.0;0.010196079;0.011895425;0.11882353;0.46078432;0.0;0.0;0.0;0.10228758;0.4828976;0.49673203;0.13594772;0.022657951;3;
0.0;0.0;0.23607843;0.19895425;0.0;0.0;0.0;0.0;0.17333333;0.16437909;0.0;0.0;0.0;0.0;0.03660131;0.03398693;0.1764706;0.0;0.0;0.0;0.0;0.24008715;0.15490197;0.0;0.0;1;
0.020697167;0.36764705;0.54313725;0.43542483;0.051198255;0.0;0.0;0.0;0.24052288;0.13594772;0.0;0.0;0.0;0.0;0.0;0.0;0.060522877;0.0;0.0;0.0;0.08376906;0.23267974;0.60862744;0.0848366;0.0;4;
