10000;49;10;
0.0;0.0;0.45759803;0.19093138;0.0;0.0;0.0;0.0;0.0;0.025980392;0.40833333;0.5446078;0.36715686;0.04754902;0.0;0.0;0.0;0.0;0.013970588;0.27450982;0.6843137;0.0;0.10490196;0.13308823;0.0;0.0;0.0;0.014215686;0.0;0.060539216;0.35931373;0.0;0.0;0.0;0.0;0.0;0.0;0.45318627;0.0;0.0;0.0;0.0;0.0;0.0;0.4997549;0.0;0.0;0.0;0.0;7;
0.0;0.0;0.0;0.046078432;0.38333333;0.48480392;0.0;0.0;0.0;0.0;0.0;0.0;0.63504905;0.0;0.0;0.0;0.0;0.0;0.0;0.65857846;0.0;0.10098039;0.5473039;0.0;0.0;0.0;0.6894608;0.0;0.18455882;0.560049;0.012009804;0.0;0.0;0.4507353;0.0;0.0;0.5156863;0.3129902;0.049264707;0.0;0.013970588;0.0;0.0;0.015931373;0.48431373;0.74460787;0.5181373;0.0;0.0;2;
0.0;0.0;0.0;0.37254903;0.36813724;0.0;0.0;0.0;0.0;0.0;0.0;0.1360294;0.5536765;0.048529413;0.0;0.0;0.0;0.0;0.0;0.029656863;0.045588236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3644608;0.020588236;0.0;0.0;0.0;0.0;0.0;0.036764707;0.44093138;0.19901961;0.0;0.0;0.0;1;
0.0;0.0;0.31666666;0.15220588;0.061519608;0.5132353;0.0;0.0;0.0;0.0;0.5808824;0.36102942;0.95490193;0.060294118;0.0;0.0;0.0;0.110784315;0.74019605;0.93210787;0.13897058;0.0;0.0;0.0;0.0;0.0;0.047058824;0.007352941;0.0;0.5330882;0.3647059;0.009068628;0.0;0.0;0.0;0.0;0.47205883;0.98014706;0.64142156;0.053186275;0.0;0.0;0.0;0.041911766;0.5627451;0.07377451;0.59093136;0.027696079;0.0;0;
0.0;0.0;0.39191177;0.19411765;0.41495097;0.0;0.0;0.0;0.0;0.005147059;0.38137254;0.6639706;0.0;0.0;0.0;0.0;0.0;0.0;0.2134804;0.44705883;0.0;0.0;0.012254902;0.0;0.0;0.0;0.18333334;0.20196079;0.0;0.24558823;0.4151961;0.04509804;0.0;0.0;0.0;0.0;0.0;0.06764706;0.4154412;0.04142157;0.0;0.0;0.0;0.17671569;0.027941177;0.004411765;0.3377451;0.0;0.0;4;
0.0;0.0;0.04411765;0.51715684;0.50808823;0.021078432;0.0;0.0;0.0;0.0;0.0;0.22279412;0.57598037;0.03872549;0.0;0.0;0.0;0.0;0.0;0.048039217;0.17254902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3120098;0.064460784;0.0;0.0;0.0;0.0;0.0;0.16715686;0.7007353;0.28284314;0.0;0.0;0.0;1;
0.0;0.14093137;0.51740193;0.747549;0.008333334;0.0;0.0;0.0;0.0;0.0;0.20514706;0.53186274;0.25514707;0.0;0.0;0.0;0.0;0.0;0.0;0.34583333;0.2367647;0.0;0.16544117;0.02254902;0.0;0.0;0.09681372;0.14534314;0.0;0.24142157;0.55269605;0.11421569;0.0;0.0;0.0;0.0;0.0;0.0;0.46470588;0.0;0.0;0.0;0.0;0.11421569;0.023284314;0.5183824;0.0;0.0;0.0;4;
0.0;0.0;0.005882353;0.72745097;0.43357843;0.0;0.0;0.0;0.0;0.0;0.06813726;0.34705883;0.0;0.0;0.0;0.0;0.0;0.0;0.25343138;0.11446078;0.0;0.0;0.0;0.0;0.0;0.0;0.35343137;0.0;0.0;0.22647059;0.31004903;0.0;0.0;0.07573529;0.21887255;0.0;0.06666667;0.7492647;0.33308825;0.0;0.0;0.084068626;0.0;0.0;0.47696078;0.53088236;0.15465686;0.0;0.0;9;
0.0;0.46470588;0.18480392;0.0;0.7122549;0.029411765;0.0;0.0;0.0;0.041666668;0.0;0.74583334;0.48186275;0.0;0.0;0.0;0.0;0.0;0.25906864;0.90318626;0.059313726;0.0;0.0;0.0;0.0;0.0;0.113235295;0.005392157;0.0;0.05882353;0.48308823;0.29534313;0.0;0.0;0.0;0.0;0.69191176;0.2002451;0.46348038;0.17107843;0.0;0.0;0.0;0.7911765;0.10073529;0.1495098;0.49583334;0.0;0.0;5;
0.0;0.0;0.5394608;0.62990195;0.27769607;0.013235294;0.0;0.0;0.0;0.14730392;0.8875;0.8747549;0.83137256;0.3129902;0.0;0.0;0.0;0.0154411765;0.005637255;0.120343134;0.41666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2495098;0.09558824;0.0;0.0;0.0;0.0;0.10539216;0.81666666;0.50465685;0.0;0.0;0.0;0.0;0.08112745;0.48063725;0.5710784;0.0;0.0;0.0;9;
0.0;0.01127451;0.4370098;0.0;0.0;0.39313725;0.0;0.0;0.0;0.15294118;0.3735294;0.0;0.4254902;0.18235295;0.0;0.0;0.0;0.16666667;0.5365196;0.7382353;0.22426471;0.0;0.10980392;0.0;0.0;0.066176474;0.33161765;0.025490196;0.0;0.7558824;0.45269608;0.030882353;0.0;0.0;0.0;0.0;0.50784314;0.09803922;0.4362745;0.11029412;0.0;0.0;0.0;0.42867646;0.03284314;0.0;0.41887254;0.05245098;0.0;0;
0.0;0.0;0.30343136;0.6002451;0.40759805;0.33553922;0.0;0.0;0.0;0.08897059;0.32107842;0.19656862;0.47671568;0.0;0.0;0.0;0.0;0.1747549;0.43382353;0.7269608;0.0;0.11372549;0.2252451;0.0;0.0;0.044362746;0.05514706;0.0;0.043137256;0.3529412;0.4389706;0.026960785;0.0;0.0;0.0;0.0;0.0;0.07892157;0.47230393;0.048284315;0.0;0.0;0.0;0.0;0.23774509;0.5772059;0.5269608;0.006862745;0.0;6;
0.0;0.0;0.4595588;0.4480392;0.55710787;0.0;0.0;0.0;0.0;0.0;0.26078433;0.57303923;0.118872546;0.0;0.0;0.0;0.0;0.0;0.044852942;0.48382354;0.29387254;0.0;0.0;0.0;0.0;0.0;0.0;0.20588236;0.0;0.012009804;0.040686276;0.0;0.0;0.0;0.0;0.0;0.23063725;0.77230394;0.49142158;0.0;0.0;0.0;0.0;0.07156863;0.29583332;0.28063726;0.18553922;0.0;0.0;9;
0.0;0.0;0.38921568;0.05122549;0.061764706;0.35049018;0.0;0.0;0.0;0.0377451;0.48897058;0.028431373;0.25588235;0.049509805;0.0;0.0;0.0;0.084803924;0.5732843;0.14215687;0.31446078;0.0;0.0;0.0;0.0;0.039705884;0.43946078;0.25563726;0.0;0.3512255;0.37107843;0.004656863;0.0;0.0;0.0;0.0;0.6789216;0.5992647;0.6357843;0.04509804;0.0;0.0;0.0;0.29142156;0.2884804;0.081617646;0.5294118;0.0;0.0;0;
0.0;0.0;0.0;0.46911764;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.39068627;0.5;0.015686275;0.0;0.0;0.0;0.0;0.0;0.42230392;0.09387255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3125;0.0;0.0;0.0;0.0;0.0;0.0;0.42205882;0.34387255;0.0;0.0;0.0;0.0;0.0;0.0;0.46911764;0.375;0.0;0.0;0.0;1;
0.0;0.0;0.0;0.29093137;0.0;0.25196078;0.0;0.0;0.0;0.0;0.25857842;0.004901961;0.19411765;0.14828432;0.0;0.0;0.0;0.0125;0.25637254;0.24411765;0.19803922;0.0;0.27598038;0.0;0.0;0.24093138;0.6191176;0.059068628;0.0;0.6757353;0.2517157;0.005147059;0.0;0.034558825;0.0;0.0;0.3497549;0.3622549;0.3227941;0.0;0.0;0.0;0.0;0.01004902;0.2009804;0.15441176;0.0;0.0;0.0;5;
0.0;0.0;0.34877452;0.27794117;0.46642157;0.0;0.0;0.0;0.0;0.0;0.40759805;0.6816176;0.016176471;0.0;0.0;0.0;0.0;0.0;0.123039216;0.60808825;0.125;0.0;0.0;0.0;0.0;0.0;0.02745098;0.33112746;0.0;0.2857843;0.55857843;0.04387255;0.0;0.0;0.0;0.0;0.36960784;0.07941177;0.47058824;0.006862745;0.0;0.0;0.0;0.021813726;0.15882353;0.02867647;0.32328433;0.0;0.0;9;
0.0;0.0;0.40931374;0.11960784;0.0;0.0;0.0;0.0;0.0;0.0036764706;0.59436274;0.4894608;0.24877451;0.01764706;0.0;0.018137256;0.0;0.004166667;0.30980393;0.6125;0.74313724;0.0;0.24779412;0.26960784;0.0;0.0;0.0;0.013480392;0.0;0.17524509;0.3754902;0.0;0.0;0.0;0.0;0.0;0.040441178;0.47181374;0.0;0.0;0.0;0.0;0.0;0.0;0.52181375;0.0;0.0;0.0;0.0;7;
0.0;0.0;0.021078432;0.7875;0.30490196;0.20196079;0.0;0.0;0.0;0.0;0.39779413;0.10294118;0.38137254;0.0;0.0;0.08014706;0.0;0.061764706;0.42745098;0.46936274;0.01495098;0.0;0.7627451;0.31764707;0.0;0.36666667;0.84436274;0.104411766;0.0;0.41299018;0.2009804;0.13014705;0.0;0.33259803;0.010784314;0.0;0.09436274;0.47230393;0.34534314;0.0;0.0;0.0;0.0;0.0;0.4865196;0.70735294;0.23529412;0.0;0.0;3;
0.0;0.0;0.2;0.527451;0.18872549;0.0;0.0;0.0;0.0;0.0;0.11593137;0.5865196;0.028431373;0.0;0.0;0.0;0.0;0.0;0.10098039;0.39509803;0.045833334;0.0;0.0;0.0;0.0;0.0;0.024509804;0.15637255;0.0;0.0;0.1882353;0.0;0.0;0.0;0.0;0.0;0.04117647;0.19313726;0.38602942;0.0019607844;0.0;0.0;0.0;0.21617647;0.2245098;0.3852941;0.15367647;0.0;0.0;4;
