10000;36;10;
0.0;0.065882355;0.51137257;0.16333333;0.0;0.0;0.0;0.0;0.01980392;0.30392158;0.49866667;0.36360785;0.0;0.016470589;0.0;0.0;0.0;0.2647059;0.0;0.35137254;0.0;0.0;0.0;0.0;0.0;0.33066666;0.01627451;0.0;0.0;0.0;0.0;0.34996077;0.05372549;0.0;0.0;0.0;7;
0.0;0.0;0.002352941;0.15117647;0.5447843;0.018509803;0.0;0.0;0.0;0.0;0.39294118;0.123607844;0.055882353;0.043333333;0.0;0.0;0.37333333;0.15372549;0.35647058;0.45666668;0.0;0.0;0.49431372;0.032156862;0.15639216;0.33239216;0.014901961;0.0;0.106196076;0.0;0.0;0.2724706;0.6270588;0.58392155;0.117490195;0.0;2;
0.0;0.0;0.103137255;0.3864706;0.1924706;0.0;0.0;0.0;0.0;0.0;0.25615686;0.15435295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06290196;0.081411764;0.0;0.0;0.0;0.0;0.0;0.2437647;0.34;0.024313726;0.0;0.0;1;
0.0;0.008;0.4619608;0.0060784314;0.4729412;0.032;0.0;0.0;0.12784314;0.652549;0.8757647;0.3022745;0.0;0.0;0.0;0.07230392;0.45725492;0.1045098;0.031568628;0.032941177;0.0;0.0;0.0;0.0;0.076235294;0.8737255;0.66431373;0.08431373;0.0;0.0;0.0;0.40486273;0.28843138;0.43;0.20439215;0.0;0;
0.0;0.09537255;0.41352943;0.22058824;0.25490198;0.0;0.0;0.0;0.012941176;0.40156862;0.33992156;0.0;0.0;0.0;0.0;0.0;0.28117648;0.25058824;0.0;0.18333334;0.0;0.0;0.0;0.03470588;0.0;0.1697255;0.39686275;0.12764706;0.0;0.0;0.0;0.13098039;0.0;0.3382353;0.0076862746;0.0;4;
0.0;0.0;0.18960784;0.55941176;0.2563137;0.0;0.0;0.0;0.0;0.0;0.28062746;0.22211765;0.0;0.0;0.0;0.0;0.0;0.020980392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.104313724;0.0;0.0;0.0;0.0;0.0;0.45364705;0.48058823;0.04372549;0.0;0.0;1;
0.0;0.24313726;0.54333335;0.4909804;0.013333334;0.0;0.0;0.0;0.0;0.14607844;0.44784313;0.104941174;0.0;0.0;0.0;0.0;0.008431372;0.37764707;0.0;0.52235293;0.14215687;0.0;0.0;0.006862745;0.0;0.01835294;0.48333332;0.016078431;0.0;0.0;0.0;0.08658823;0.3309804;0.17588235;0.0;0.0;4;
0.0;0.0;0.23686275;0.7107843;0.059607845;0.0;0.0;0.0;0.0;0.21431373;0.14729412;0.0;0.0;0.0;0.0;0.0;0.28431374;0.0;0.0;0.026078431;0.0;0.0;0.092745095;0.16137254;0.0;0.5347451;0.44921568;0.016862744;0.0;0.14933333;0.0;0.09882353;0.52392155;0.47039217;0.0;0.0;9;
0.0;0.44235295;0.0;0.32156864;0.39733332;0.0;0.0;0.0;0.0;0.13352941;0.8475294;0.06807843;0.0;0.0;0.0;0.0;0.38156864;0.16980392;0.0;0.07235294;0.10294118;0.0;0.0;0.0;0.010039216;0.49411765;0.38764706;0.3947059;0.0;0.0;0.05082353;0.6837647;0.0;0.62235296;0.010509804;0.0;5;
0.0;0.09694117;0.6082353;0.74607843;0.1802353;0.001882353;0.0;0.0;0.2890196;0.53882354;0.60517645;0.595451;0.0;0.0;0.0;0.0;0.0;0.026078431;0.0;0.0;0.0019607844;0.0;0.0;0.0;0.0;0.29192156;0.7292157;0.08392157;0.0;0.0;0.0;0.43529412;0.22039215;0.37960786;0.0;0.0;9;
0.0;0.18886274;0.21960784;0.0;0.23498039;0.088784315;0.0;0.0;0.24137256;0.31411764;0.19686274;0.3915294;0.0;0.0;0.0;0.16568628;0.6970588;0.26882353;0.020196078;0.43882352;0.0;0.0;0.0019607844;0.0;0.09537255;0.5294118;0.4247059;0.14529411;0.0;0.0;0.0;0.3620392;0.0;0.23588236;0.19937254;0.0;0;
0.0;0.0;0.6390196;0.3762745;0.4177255;0.002509804;0.0;0.0;0.22058824;0.19058824;0.43952942;0.11937255;0.002745098;0.0;0.0;0.15367647;0.5237255;0.03509804;0.27686274;0.3827451;0.0;0.0;0.0;0.0;0.0;0.10901961;0.40686274;0.124509804;0.0;0.0;0.0;0.008941176;0.4364706;0.5301961;0.1692549;0.0;6;
0.0;0.09709804;0.4954902;0.69490194;0.058039214;0.0;0.0;0.0;0.0;0.23450981;0.46901962;0.07215686;0.0;0.0;0.0;0.0;0.018039215;0.43098038;0.0;0.0;0.0;0.0;0.0;0.012352942;0.0;0.36439216;0.47470587;0.040588234;0.0;0.0;0.0;0.32282352;0.0754902;0.4547059;0.0;0.0;9;
0.0;0.039529413;0.4054902;0.0;0.31137255;0.005019608;0.0;0.0;0.13039216;0.4509804;0.03592157;0.20611764;0.0;0.0;0.0;0.09558824;0.52882355;0.42352942;0.0;0.06490196;0.0;0.0;0.008235294;0.07882353;0.0;0.8420392;0.6154902;0.09921569;0.0;0.0;0.0;0.47184312;0.059019607;0.4307843;0.15184313;0.0;0;
0.0;0.0;0.10019608;0.57509804;0.10996079;0.0;0.0;0.0;0.0;0.0;0.5701961;0.20015687;0.0;0.0;0.0;0.0;0.025098039;0.012549019;0.025098039;0.0;0.0;0.0;0.0;0.0;0.06996079;0.48015687;0.0;0.0;0.0;0.0;0.0;0.14007843;0.60019606;0.05;0.0;0.0;1;
0.0;0.0;0.17117646;0.11313725;0.10839216;0.10368627;0.0;0.0;0.0;0.26862746;0.0;0.29866666;0.0;0.02;0.0;0.15465686;0.21921569;0.30156863;0.035882354;0.51490194;0.0;0.0;0.32960784;0.08529412;0.18462744;0.31262746;0.47921568;0.0;0.0;0.0;0.031843137;0.0;0.3756863;0.0;0.0;0.0;5;
0.0;0.019607844;0.49980393;0.4062745;0.20188235;0.0;0.0;0.0;0.014705882;0.38352942;0.40533334;0.010352941;0.0;0.0;0.0;0.0;0.14372548;0.45686275;0.0;0.12705882;0.021568628;0.0;0.0;0.029215686;0.0;0.49929413;0.4182353;0.14568627;0.0;0.0;0.0;0.15309803;0.008235294;0.34588236;0.0;0.0;9;
0.0;0.006117647;0.5180392;0.029215686;0.0;0.0;0.0;0.0;0.07941177;0.57960784;0.643451;0.32392156;0.0;0.18333334;0.0;0.0;0.05392157;0.3756863;0.0;0.46666667;0.0;0.0;0.0;0.0;0.0;0.41662744;0.0;0.0;0.0;0.0;0.0;0.30462745;0.14470588;0.0;0.0;0.0;7;
0.0;0.0;0.2529412;0.5205882;0.35811764;0.0;0.0;0.0;0.0;0.4962745;0.25678432;0.07937255;0.06764706;0.35705882;0.0;0.22598039;0.48039216;0.25196078;0.009411764;0.6417647;0.2365196;0.0;0.592549;0.21235295;0.0;0.34933335;0.3282353;0.0;0.0029803922;0.003607843;0.0;0.13066667;0.83137256;0.30588236;0.052862745;0.0;3;
0.0;0.012705882;0.31039217;0.5252941;0.0;0.0;0.0;0.0;0.0;0.3192157;0.3087059;0.0;0.0;0.0;0.0;0.0;0.07372549;0.26352942;0.0;0.0074509806;0.0;0.0;0.0;0.0019607844;0.0;0.100392155;0.327451;0.04764706;0.0;0.0;0.0;0.27874509;0.046862744;0.52882355;0.0;0.0;4;
0.0;0.12784314;0.87941176;0.5001961;0.076235294;0.0;0.0;0.0;0.0060784314;0.20019607;0.5038431;0.4872157;0.0;0.0;0.0;0.0;0.0;0.022352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27937254;0.47921568;0.03862745;0.0;0.0;0.0;0.56596076;0.79039216;0.2662745;0.0;0.0;9;
0.0;0.0;0.0;0.562549;0.28972548;0.0;0.0;0.0;0.0;0.3382353;0.43043137;0.07513726;0.0;0.0;0.0;0.0;0.42745098;0.06137255;0.18;0.12372549;0.0;0.0;0.0;0.0;0.14776471;0.4062745;0.39;0.0;0.0;0.0;0.0;0.0;0.2172549;0.5990196;0.016627451;0.0;6;
0.0;0.0;0.5615686;0.40058824;0.39560783;0.0;0.0;0.0;0.122156866;0.35039216;0.62682354;0.022117646;0.11666667;0.0056862747;0.0;0.027941177;0.25039217;0.10568628;0.07235294;0.43372548;0.041666668;0.0;0.0;0.0;0.0;0.022117646;0.36745098;0.083333336;0.0;0.0;0.0;0.03592157;0.28333333;0.35607845;0.017882353;0.0;6;
0.0;0.23121569;0.0;0.4254902;0.016627451;0.13160785;0.0;0.0;0.0;0.15196079;0.5129412;0.416;0.0;0.0;0.0;0.0;0.13745098;0.009607843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5176471;0.20607843;0.0;0.0;0.0;0.0;0.34713724;0.20156863;0.34607843;0.0;0.0;5;
0.0;0.0;0.22960785;0.3627451;0.023843138;0.0;0.0;0.0;0.0;0.26784313;0.21552941;0.0;0.0;0.0;0.0;0.0017156863;0.10705882;0.10666667;0.0;0.16156863;0.0;0.0;0.0;0.09647059;0.0;0.123294115;0.297451;0.1272549;0.0;0.0;0.0;0.128;0.106470585;0.22098039;0.0;0.0;4;
0.0;0.28721568;0.3245098;0.019411765;0.8450196;0.0854902;0.0;0.0;0.4117647;0.75039214;0.9907451;0.33505884;0.0;0.0;0.0;0.33848038;0.61019605;0.08;0.0;0.25941175;0.1995098;0.0;0.0;0.0;0.08156863;0.66588235;0.99235296;0.4970588;0.0;0.0;0.014745098;0.77568626;0.21156862;0.51980394;0.40141177;0.0;0;
0.0;0.0;0.3754902;0.10137255;0.0;0.0;0.0;0.0;0.0;0.30784315;0.19262744;0.0;0.0;0.0;0.0;0.0;0.20862745;0.3145098;0.0;0.03607843;0.3360294;0.0;0.0;0.14686275;0.0;0.272;0.24843137;0.0;0.0;0.0;0.0;0.2715294;0.07745098;0.0;0.0;0.0;7;
0.0;0.09741177;0.40764707;0.5601961;0.059137255;0.0;0.0;0.0;0.0;0.43960783;0.32454902;0.0;0.0;0.0;0.0;0.0;0.21882352;0.26509804;0.0;0.053333335;0.0;0.0;0.0;0.02254902;0.0;0.36423528;0.5229412;0.15647058;0.0;0.0;0.0;0.20894118;0.012745098;0.56960785;0.0;0.0;4;
0.0;0.06070588;0.58117646;0.017254902;0.45866665;0.054588236;0.0;0.0;0.09941176;0.53568625;0.32235295;0.4214902;0.0;0.0;0.0;0.03627451;0.57941175;0.39588234;0.0;0.28960785;0.0;0.0;0.0;0.0;0.0;0.7687843;0.34980392;0.032156862;0.0;0.0;0.0;0.57286274;0.17078431;0.4407843;0.128;0.0;0;
0.0;0.0;0.0;0.4254902;0.07764706;0.0;0.0;0.0;0.0;0.0;0.44956863;0.06870588;0.0;0.0;0.0;0.0;0.018823529;0.16352941;0.0945098;0.13117647;0.0;0.0;0.0;0.0;0.0;0.31231374;0.040588234;0.0;0.0;0.0;0.0;0.03780392;0.49;0.04647059;0.0;0.0;1;
0.0;0.0;0.049607843;0.502549;0.0;0.049568627;0.0;0.0;0.0;0.35568628;0.5818039;0.5772549;0.0;0.004117647;0.0;0.0;0.15882353;0.01980392;0.0;0.524902;0.0;0.0;0.0;0.0;0.0;0.516549;0.03627451;0.0;0.0;0.0;0.0;0.27450982;0.80764705;0.06784314;0.0;0.0;3;
0.0;0.0;0.039803922;0.38941178;0.016;0.0;0.0;0.0;0.0;0.029607844;0.3865098;0.0;0.0;0.0;0.0;0.0;0.049607843;0.25411764;0.0;0.039803922;0.0;0.0;0.0;0.02;0.0;0.3322353;0.0;0.0;0.0;0.0;0.0;0.039686274;0.4209804;0.0019607844;0.0;0.0;1;
0.0;0.0;0.008039216;0.48941177;0.0;0.0;0.0;0.0;0.0;0.2962745;0.14588235;0.34462744;0.0;0.06686275;0.0;0.0;0.5686275;0.5317647;0.0;0.64549017;0.0;0.0;0.07254902;0.08196078;0.0;0.392;0.08745098;0.006862745;0.0;0.0;0.0;0.16486275;0.71960783;0.39019608;0.0;0.0;3;
0.0;0.19654901;0.04098039;0.008431372;0.52533334;0.0;0.0;0.032;0.36941177;0.3054902;0.34054902;0.0;0.0;0.0;0.0;0.18872549;0.46941176;0.0;0.0031372549;0.18392158;0.0;0.0;0.04117647;0.0;0.0;0.26839215;0.51;0.23254903;0.0;0.0;0.0;0.0;0.054313727;0.44215685;0.34415686;0.0;4;
0.0;0.27011764;0.67588234;0.567451;0.39639217;0.11592157;0.0;0.0;0.03470588;0.23803921;0.46321568;0.5342745;0.0;0.044705883;0.0;0.0;0.0;0.0;0.0;0.26117647;0.0;0.0;0.0;0.0;0.0;0.43121567;0.0;0.0;0.0;0.0;0.0;0.6026667;0.014705882;0.0;0.0;0.0;7;
0.0;0.22980392;0.30117646;0.14411765;0.7071372;0.28407842;0.0;0.0;0.11980392;0.38568628;0.5780392;0.026980393;0.0;0.0;0.0;0.0;0.3454902;0.06294118;0.031568628;0.54019606;0.09436274;0.0;0.18372549;0.045294117;0.18384314;0.3899608;0.030784314;0.0;0.0;0.0;0.045803923;0.29066667;0.0;0.0;0.27341175;0.0;2;
0.0;0.041568626;0.43117648;0.2537255;0.0059607844;0.0;0.0;0.0;0.0;0.19019608;0.7007059;0.07090196;0.0;0.017058823;0.0;0.0;0.26196077;0.36784315;0.0;0.46411765;0.5269608;0.0;0.0;0.006666667;0.0;0.4332549;0.036862746;0.0;0.0;0.0;0.0;0.32015687;0.0;0.0;0.0;0.0;7;
0.0;0.0;0.043333333;0.53333336;0.09898039;0.0;0.0;0.0;0.0;0.004117647;0.4569412;0.07294118;0.0;0.0;0.0;0.0;0.004117647;0.23686275;0.0;0.04647059;0.0;0.0;0.0;0.0;0.0;0.41317648;0.02137255;0.0;0.0;0.0;0.0;0.05945098;0.5190196;0.04137255;0.0;0.0;1;
0.0;0.0;0.0031372549;0.23803921;0.36250982;0.12298039;0.0;0.0;0.0;0.0;0.3957647;0.25945097;0.0;0.0;0.0;0.09436274;0.4664706;0.0;0.009803922;0.31686273;0.0;0.0;0.002352941;0.0;0.07576471;0.4820392;0.0;0.0;0.0;0.0;0.0;0.15403922;0.2909804;0.16666667;0.0010980392;0.0;2;
0.0;0.0;0.090980396;0.62509805;0.23764706;0.0;0.0;0.0;0.0;0.0;0.45239216;0.17537256;0.0;0.0;0.0;0.0;0.0;0.11098039;0.0;0.0;0.0;0.0;0.0;0.0;0.04972549;0.43560785;0.006666667;0.0;0.0;0.0;0.0;0.3229804;0.73313725;0.17529412;0.0;0.0;1;
0.0;0.0;0.018235294;0.2754902;0.08219608;0.0;0.0;0.0;0.0;0.0;0.21552941;0.10964706;0.0;0.0;0.0;0.0;0.0;0.0;0.031568628;0.0;0.0;0.0;0.0;0.0;0.0048627453;0.21035294;0.0;0.0;0.0;0.0;0.0;0.04972549;0.23862745;0.0060784314;0.0;0.0;1;
0.0;0.0;0.28960785;0.31862745;0.04517647;0.0;0.0;0.0;0.0;0.1027451;0.5807059;0.22180392;0.0;0.0;0.0;0.0;0.18372549;0.061764706;0.0;0.11235294;0.07132353;0.0;0.0;0.0;0.0;0.49317646;0.15058823;0.0;0.0;0.0;0.0;0.28737256;0.08352941;0.0;0.0;0.0;7;
0.0;0.05129412;0.60490197;0.957451;0.08894118;0.0;0.0;0.0;0.0;0.18196079;0.496;0.029019607;0.0;0.0;0.0;0.0;0.024313726;0.33843136;0.0;0.35058823;0.014215686;0.0;0.0;0.02254902;0.0;0.069490194;0.4817647;0.06784314;0.0;0.0;0.0;0.371451;0.3084314;0.45941177;0.0;0.0;4;
