10000;16;10;
0.0;0.25042018;0.2617847;0.021768708;0.0;0.006722689;0.076590635;0.37855142;0.0;0.24209684;0.0;0.0;0.0;0.27715087;0.0;0.0;7;
0.0;9.6038415E-4;0.20784314;0.24513805;0.0404962;0.0;0.0077631054;0.3670268;0.407443;0.04897959;0.048579432;0.22048819;0.08035214;0.44553822;0.29827932;0.0;2;
0.0;0.04209684;0.2880352;0.09491797;0.0;0.0;0.0;0.08243297;0.0030412164;0.0;0.0;0.0;0.09283713;0.24089636;0.009923969;0.0;1;
0.0;0.2420168;0.230012;0.29355744;0.0;0.0028011205;0.49611846;0.36070427;0.17278911;0.28995597;0.0;0.0;0.03737495;0.6063225;0.31420568;0.0;0;
0.0;0.22272909;0.38535413;0.0;0.0;0.0;0.18559423;0.20352142;0.05010004;0.24465786;0.0017607043;0.014165666;0.033213284;0.062264904;0.19231692;0.0;4;
0.0;0.077390954;0.40256104;0.098679475;0.0;0.0;0.0;0.12292917;0.0;0.0;0.0;0.0;0.09611845;0.3847139;0.01784714;0.0;1;
0.006162465;0.33965588;0.35790315;0.0083233295;0.0;0.0;0.040736295;0.29947978;0.08411364;0.31236494;0.0;0.0028011205;0.026170468;0.22288916;0.07835134;0.0;4;
0.0;0.096678674;0.38807523;0.0;0.0;0.0;0.15822329;0.05290116;0.028491396;0.254982;0.0;0.17366947;0.0;0.44761905;0.19887955;0.006242497;9;
0.0707483;0.15494198;0.48411363;0.058583435;0.0;0.0;0.2102441;0.3277311;0.039695878;0.2834734;0.059383754;0.0;0.29996;0.2302521;0.36110443;0.0;5;
0.0;0.4010404;0.66834736;0.17535014;0.0;0.014645859;0.1072429;0.28963587;0.0;0.22713085;7.2028814E-4;0.0;0.0;0.53213286;0.18847539;0.0;9;
0.0;0.267467;0.02264906;0.25586236;0.0;0.017046819;0.3345338;0.42889157;0.26202482;0.29075631;0.0;8.003201E-4;0.20664266;0.104761906;0.2573029;0.0;0;
0.0;0.3237295;0.3090036;0.1710284;0.0011204482;0.027130852;0.2882753;0.24089636;0.20280112;0.24689876;0.0;0.0;0.0;0.22392957;0.35358143;0.0;6;
0.0;0.25178072;0.45946378;0.0;0.0;0.0;0.099959984;0.30892357;0.0;0.11452581;0.0;0.005042017;0.0;0.46066427;0.20216087;0.0;9;
0.0;0.23889557;0.11036415;0.13789515;0.0;0.0;0.31284514;0.32781112;0.10628251;0.29595837;0.0;0.035534214;0.14005603;0.42985195;0.29379752;0.0;0;
0.0;0.04089636;0.3877551;0.045938376;0.0;0.0;0.04089636;0.22464986;0.14285715;0.020408163;0.0;0.0;0.03577431;0.40832332;0.020408163;0.0;1;
0.0;0.069867946;0.09083633;0.1632653;0.008163265;0.0;0.16982794;0.25554222;0.29947978;0.1982393;0.055862345;0.113485396;0.07042817;0.27555022;0.0;0.0;5;
0.0;0.220008;0.43041217;0.0;0.0;0.0;0.14957984;0.30260104;0.055542216;0.33557424;8.003201E-4;0.01192477;0.026010403;0.14869948;0.19983993;0.0;9;
0.0;0.24697879;0.17791116;0.006322529;0.0;0.07482993;0.27611044;0.4570628;0.0;0.31756702;0.0;0.0;0.0;0.29996;0.0;0.0;7;
0.0;0.103241295;0.43785515;0.105082035;0.13053222;0.042817127;0.28659463;0.31244498;0.1635054;0.33581433;0.09331733;0.23857543;0.0;0.5619048;0.15182073;0.0;3;
0.0;0.13317327;0.33157262;0.0;0.0;0.0;0.13173269;0.17655063;0.0;0.111004405;0.0;8.003201E-4;0.049539816;0.18871549;0.23529412;0.0;4;
0.0;0.42665067;0.44129652;0.114765905;0.0;0.0;0.022729091;0.2607443;0.0;0.05370148;0.0;0.0;0.03265306;0.86314523;0.12444978;0.0;9;
